cycle_times,total_bitmap_size,total_execution_time,execution_entry_count,total_score,no_new_coverage_cycle_times,exploration_mode,last_fuzz_finds_count,last_fuzz_crash_count,last_fuzz_timeout_count,bitmap_size,program_run_time
77,236130,1.972517728805542,1110,94531.25,0,False,1451,159365,0,5603,2389.790645122528
77,236825,1.9788501262664795,1114,95206.25,0,False,1452,160567,0,5605,2404.1682620048523
78,237466,1.985675573348999,1118,95606.25,0,False,1453,161255,0,5606,2409.243719100952
78,240929,1.998927116394043,1125,95806.25,0,False,1454,162920,0,5608,2436.926566362381
79,242776,2.016650676727295,1135,95581.25,0,False,1455,164548,0,5609,2459.2670147418976
79,243014,2.0187439918518066,1136,95906.25,0,False,1456,164656,0,5611,2461.678218603134
80,244226,2.0311241149902344,1143,96306.25,0,False,1457,166120,0,5612,2489.2966861724854
80,244980,2.0329782962799072,1144,96106.25,0,False,1458,166443,0,5613,2495.9207239151
81,246422,2.042990207672119,1149,96981.25,0,False,1459,167880,0,5614,2511.425322532654
81,247311,2.053025007247925,1152,97431.25,0,False,1460,168942,0,5615,2528.20383310318
82,250400,2.0739264488220215,1164,96981.25,0,False,1461,171974,0,5616,2589.6250352859497
83,251126,2.0812063217163086,1168,97256.25,0,False,1462,172750,0,5618,2598.5400087833405
84,256029,2.1155929565429688,1185,97706.25,0,False,1463,176168,0,5619,2673.986767053604
86,259105,2.1419339179992676,1199,96506.25,1,False,1464,179845,0,5620,2738.2547941207886
86,259243,2.1433892250061035,1200,96806.25,1,False,1465,179937,0,5626,2743.0230362415314
86,260284,2.1521170139312744,1205,97106.25,1,False,1466,180930,0,5627,2761.8639261722565
88,262884,2.179872512817383,1220,97306.25,1,False,1467,184626,0,5629,2826.928904056549
88,263395,2.186569929122925,1224,96831.25,1,False,1468,185688,0,5634,2844.050175189972
88,264695,2.19925856590271,1231,96931.25,1,False,1469,186486,0,5635,2861.424535036087
88,265593,2.2028491497039795,1233,97331.25,1,False,1470,186713,0,5636,2862.5721065998077
89,266107,2.2062270641326904,1235,98531.25,0,False,1471,186948,0,5664,2865.384030818939
90,269603,2.2326085567474365,1249,99131.25,0,False,1472,190757,0,5665,2920.665420770645
90,270217,2.238018035888672,1252,99131.25,0,False,1473,190961,0,5667,2922.256800174713
91,272709,2.261681079864502,1266,99656.25,0,False,1474,193078,0,5679,2950.203153371811
92,273926,2.275416374206543,1274,100206.25,0,False,1475,194928,0,5682,2974.00763130188
94,279771,2.3197271823883057,1298,99206.25,1,False,1476,200373,0,5683,3043.906149148941
95,282320,2.337843179702759,1308,97856.25,0,False,1477,203315,0,5684,3085.9771649837494
98,287940,2.389268636703491,1338,98256.25,2,False,1478,209150,0,5685,3150.1385169029236
99,290832,2.4125866889953613,1350,98306.25,0,False,1479,211649,0,5693,3186.821675300598
100,293433,2.428330659866333,1359,99506.25,0,False,1480,213997,0,5694,3222.9096887111664
100,293564,2.4297690391540527,1360,99806.25,0,False,1481,214201,0,5695,3224.8179965019226
101,294380,2.442131996154785,1367,100106.25,0,False,1482,216473,0,5700,3254.291776895523
103,297940,2.4642045497894287,1379,99556.25,1,False,1483,220074,0,5701,3302.0383298397064
105,302352,2.4946279525756836,1396,99406.25,1,False,1484,225917,0,5703,3379.2048783302307
106,305800,2.5191822052001953,1409,99156.25,0,False,1485,229100,0,5704,3414.8536970615387
106,306298,2.522728681564331,1411,99006.25,0,False,1486,229358,0,5705,3417.0928049087524
108,311013,2.551732301712036,1427,99306.25,1,False,1487,233307,0,5707,3472.5637381076813
108,311099,2.5537197589874268,1428,100306.25,1,False,1488,233503,0,5712,3473.463967561722
109,313368,2.573194742202759,1439,100456.25,0,False,1489,235105,0,5713,3492.3291738033295
110,314563,2.5878043174743652,1447,100706.25,0,False,1490,236660,0,5717,3505.720365524292
110,315633,2.5964136123657227,1452,101031.25,0,False,1491,237066,0,5718,3509.3775606155396
111,317439,2.6202163696289062,1465,101831.25,0,False,1492,241038,0,5719,3576.27525806427
115,322766,2.6781978607177734,1499,100731.25,3,False,1493,250229,0,5720,3685.1178874969482
115,323065,2.6836512088775635,1502,100181.25,3,False,1494,250831,0,5723,3693.937391281128
120,330147,2.7612545490264893,1547,100581.25,4,False,1495,262117,0,5726,3854.0862669944763
121,330895,2.7728421688079834,1554,100681.25,0,False,1496,264326,0,5727,3876.479187488556
127,343211,2.862875461578369,1606,100906.25,5,False,1497,277822,0,5728,4074.9052205085754
