cycle_times,total_bitmap_size,total_execution_time,execution_entry_count,total_score,no_new_coverage_cycle_times,exploration_mode,last_fuzz_finds_count,last_fuzz_crash_count,last_fuzz_timeout_count,bitmap_size,program_run_time
287,580625,9.739407062530518,5762,166212.5,3,False,1552,828533,0,1458,3451.6989409923553
289,584696,9.805728435516357,5799,166412.5,1,False,1553,834517,0,1459,3475.9249444007874
289,586780,9.838295936584473,5818,167212.5,1,False,1554,836842,0,1460,3483.6399409770966
294,597062,10.012373685836792,5915,168012.5,4,False,1555,851988,0,1461,3546.903721809387
298,606384,10.173759937286377,6003,167012.5,3,False,1556,865041,0,1462,3622.522812604904
298,607248,10.189046144485474,6010,167237.5,3,False,1557,866396,0,1463,3627.9883987903595
302,616396,10.345521211624146,6096,168037.5,3,False,1558,879000,0,1464,3690.7144136428833
306,625565,10.510642290115356,6180,167462.5,3,False,1559,892395,0,1465,3768.3071501255035
309,632739,10.637824058532715,6249,168262.5,2,False,1560,901376,0,1466,3805.290438890457
310,633518,10.65194821357727,6257,167862.5,0,False,1561,903696,0,1467,3814.0150706768036
315,642760,10.816246032714844,6351,168662.5,4,False,1562,919768,0,1468,3892.705718755722
318,649692,10.933992147445679,6414,168862.5,2,False,1563,929850,0,1469,3936.5174572467804
321,656102,11.063966751098633,6480,170062.5,2,False,1564,942092,0,1470,3984.1907901763916
323,661334,11.144836664199829,6525,169812.5,1,False,1565,948106,0,1471,4006.229865550995
323,662077,11.152002811431885,6529,169412.5,1,False,1566,948599,0,1488,4007.6695291996
331,678913,11.448434352874756,6690,170612.5,7,False,1567,976118,0,1489,4115.871511459351
332,681508,11.494305610656738,6716,169912.5,0,False,1568,980454,0,1490,4133.608645915985
333,681974,11.500958442687988,6720,169812.5,0,False,1569,981009,0,1493,4135.146440982819
333,683220,11.51782751083374,6729,170612.5,0,False,1570,982855,0,1494,4141.468278884888
334,686324,11.576610803604126,6762,171312.5,0,False,1571,987444,0,1496,4161.607760190964
335,687855,11.60224175453186,6777,171612.5,0,False,1572,989592,0,1497,4172.648006916046
335,688638,11.615136623382568,6784,172012.5,0,False,1573,990125,0,1498,4174.000374078751
335,689248,11.62187147140503,6788,172512.5,0,False,1574,990904,0,1499,4177.1078135967255
336,691653,11.653341054916382,6807,173312.5,0,False,1575,993464,0,1500,4187.028094768524
338,695191,11.715731143951416,6841,174112.5,1,False,1576,999867,0,1501,4209.929907798767
339,697715,11.750385999679565,6861,174912.5,0,False,1577,1001833,0,1502,4216.366837024689
344,713058,12.007751703262329,7003,175712.5,4,False,1578,1020918,0,1503,4290.620331048965
344,713534,12.015248537063599,7007,174812.5,4,False,1579,1021327,0,1504,4292.927245378494
344,714395,12.028456449508667,7014,175612.5,4,False,1580,1021991,0,1505,4297.424742460251
345,716114,12.055637121200562,7030,176412.5,0,False,1581,1023805,0,1509,4304.677786827087
347,722455,12.170774459838867,7094,176612.5,1,False,1582,1031276,0,1510,4330.508108615875
351,734137,12.350899457931519,7193,176412.5,3,False,1583,1044662,0,1511,4383.108339071274
353,741958,12.49404001235962,7268,174912.5,1,False,1584,1051931,0,1512,4409.713459730148
354,746331,12.575459003448486,7311,174562.5,0,False,1585,1057836,0,1519,4433.723745107651
355,747984,12.60814118385315,7329,174962.5,0,False,1586,1060158,0,1520,4443.4060587883
355,748845,12.620203018188477,7335,175762.5,0,False,1587,1060543,0,1527,4445.563448667526
356,750239,12.651328086853027,7352,176562.5,0,False,1588,1062267,0,1528,4451.680660486221
358,762864,12.868299961090088,7461,178162.5,1,False,1589,1072495,0,1529,4508.305337667465
360,771793,13.035611629486084,7546,177962.5,1,False,1590,1078945,0,1543,4544.037842273712
362,781554,13.220983505249023,7641,179162.5,1,False,1591,1086800,0,1544,4585.2576496601105
364,790668,13.363145112991333,7721,179987.5,1,False,1592,1092670,0,1546,4612.027088403702
364,795217,13.460489749908447,7771,180087.5,1,False,1593,1095404,0,1547,4626.638928890228
365,799006,13.521990299224854,7804,180487.5,0,False,1594,1097604,0,1548,4635.265038728714
365,802483,13.588016033172607,7835,181287.5,0,False,1595,1099599,0,1549,4646.852063417435
366,807719,13.681216955184937,7885,181687.5,0,False,1596,1102541,0,1550,4667.063606739044
367,819368,13.8929443359375,7997,181787.5,0,False,1597,1108323,0,1551,4702.0587248802185
368,822022,13.935152292251587,8018,182787.5,0,False,1598,1109577,0,1553,4708.643502950668
368,822736,13.944062948226929,8023,184087.5,0,False,1599,1109740,0,1556,4709.509344339371
368,825488,13.984951734542847,8046,185687.5,0,False,1600,1110879,0,1557,4715.405402183533
368,826126,13.995561838150024,8052,187287.5,0,False,1601,1111103,0,1558,4716.76424074173
368,826812,14.006165027618408,8058,187987.5,0,False,1602,1111349,0,1559,4718.058611869812
368,831978,14.08154582977295,8099,189487.5,0,False,1603,1112559,0,1560,4725.317339420319
369,842997,14.26450228691101,8196,190987.5,0,False,1604,1115836,0,1561,4745.5277507305145
369,843937,14.278817653656006,8203,192587.5,0,False,1605,1116090,0,1562,4747.235142946243
369,844781,14.291523218154907,8209,193787.5,0,False,1606,1116290,0,1563,4748.221677780151
370,854412,14.445434093475342,8289,195087.5,0,False,1607,1119256,0,1568,4766.399986505508
370,858799,14.534841537475586,8333,195437.5,0,False,1608,1120466,0,1569,4775.272450208664
370,864031,14.617629051208496,8372,197037.5,0,False,1609,1121763,0,1572,4783.657012939453
370,868922,14.70803165435791,8416,198837.5,0,False,1610,1122817,0,1573,4791.936346530914
370,871472,14.758195400238037,8442,200037.5,0,False,1611,1123585,0,1574,4796.538298368454
371,879491,14.878561973571777,8502,200237.5,0,False,1612,1125437,0,1580,4811.566033124924
372,904851,15.316426992416382,8719,202637.5,0,False,1613,1131481,0,1581,4851.810292959213
372,907533,15.373457908630371,8744,203862.5,0,False,1614,1132142,0,1582,4856.302095174789
372,919479,15.5808265209198,8848,205112.5,0,False,1615,1135041,0,1583,4875.846572399139
372,920791,15.601653814315796,8859,207412.5,0,False,1616,1135260,0,1584,4878.854253768921
372,928539,15.759138345718384,8932,207412.5,0,False,1617,1137228,0,1585,4894.696629285812
373,933517,15.849184274673462,8975,209837.5,0,False,1618,1138353,0,1586,4901.8521564006805
373,938673,15.937366962432861,9020,211537.5,0,False,1619,1139679,0,1588,4911.045167922974
373,942514,15.996442079544067,9052,213937.5,0,False,1620,1140320,0,1589,4915.652239322662
373,950928,16.135344743728638,9123,213337.5,0,False,1621,1142001,0,1590,4925.830343723297
374,973428,16.51360535621643,9319,214987.5,0,False,1622,1146769,0,1591,4956.664471149445
375,999753,16.964057445526123,9565,213100.0,0,False,1623,1152524,0,1592,4994.659546375275
375,1014128,17.204583883285522,9691,212250.0,0,False,1624,1155361,0,1596,5012.132606506348
375,1016088,17.233088731765747,9707,212100.0,0,False,1625,1155827,0,1600,5015.863188266754
377,1069273,18.146546602249146,10211,214500.0,1,False,1626,1168145,0,1601,5083.715233325958
378,1086602,18.440746307373047,10375,209300.0,0,False,1627,1172038,0,1602,5105.192476034164
380,1132041,19.192662715911865,10783,203300.0,1,False,1628,1182130,0,1604,5171.326005458832
381,1162038,19.673436641693115,11043,199600.0,0,False,1629,1188417,0,1605,5201.336069583893
382,1179419,19.943730354309082,11192,196312.5,0,False,1630,1191751,0,1606,5216.683579206467
382,1192810,20.158849954605103,11311,193512.5,0,False,1631,1194824,0,1608,5229.432186841965
383,1196087,20.216269731521606,11344,194712.5,0,False,1632,1195735,0,1611,5234.265709161758
383,1198496,20.252084255218506,11364,195412.5,0,False,1633,1196137,0,1614,5236.143204212189
384,1229928,20.82024645805359,11639,196212.5,0,False,1634,1203207,0,1615,5272.3294377326965
385,1236335,20.927265405654907,11692,196437.5,0,False,1635,1204455,0,1616,5279.720530509949
388,1315776,22.298904180526733,12387,198037.5,2,False,1636,1220557,0,1617,5377.6754558086395
388,1326416,22.48401165008545,12486,197112.5,2,False,1637,1223002,0,1618,5390.510385513306
389,1337459,22.653608798980713,12580,198712.5,0,False,1638,1225597,0,1653,5403.416456699371
390,1365219,23.11516785621643,12825,199812.5,0,False,1639,1230884,0,1658,5435.293971538544
391,1399405,23.688174724578857,13128,200387.5,0,False,1640,1238023,0,1660,5472.99144077301
392,1400927,23.714503049850464,13143,202137.5,0,False,1641,1238347,0,1662,5474.523715019226
393,1433497,24.242449522018433,13430,203937.5,0,False,1642,1245471,0,1665,5510.688658237457
393,1445675,24.43933343887329,13535,205737.5,0,False,1643,1247757,0,1666,5525.5570113658905
394,1476421,24.95299792289734,13813,206537.5,0,False,1644,1254601,0,1667,5558.773496389389
395,1502416,25.38169264793396,14043,202662.5,0,False,1645,1260054,0,1668,5584.339126825333
397,1540734,26.036377906799316,14383,202462.5,1,False,1646,1267625,0,1669,5621.818490028381
397,1555871,26.316409826278687,14525,203712.5,1,False,1647,1270337,0,1670,5636.027852773666
399,1592879,26.9438214302063,14861,204912.5,1,False,1648,1277281,0,1671,5668.533853292465
401,1647766,27.871548175811768,15370,202962.5,1,False,1649,1287723,0,1672,5720.599246025085
402,1672003,28.26013159751892,15583,200962.5,0,False,1650,1292074,0,1673,5742.85981798172
405,1760597,29.749831914901733,16400,203362.5,2,False,1651,1308615,0,1674,5819.932842731476
408,1830128,30.921818494796753,17014,200162.5,2,False,1652,1320982,0,1678,5889.813132047653
410,1873362,31.699820041656494,17433,199312.5,1,False,1653,1329121,0,1679,5933.398385763168
410,1886544,31.907402753829956,17546,199962.5,1,False,1654,1331527,0,1682,5944.140619277954
415,2014854,34.0598464012146,18694,201312.5,4,False,1655,1353170,0,1683,6053.855440616608
416,2021456,34.15509223937988,18748,200112.5,0,False,1656,1354408,0,1684,6058.756476640701
419,2093088,35.35868048667908,19401,201712.5,2,False,1657,1367235,0,1685,6127.802110910416
420,2128132,35.91748809814453,19707,202112.5,0,False,1658,1372898,0,1687,6159.656425237656
422,2176498,36.759344816207886,20136,203912.5,1,False,1659,1380968,0,1689,6207.82644701004
422,2183014,36.87690830230713,20200,204837.5,1,False,1660,1382408,0,1690,6217.007068157196
424,2248839,38.01556324958801,20802,207237.5,1,False,1661,1393278,0,1691,6280.973830461502
427,2336827,39.48355770111084,21601,208087.5,2,False,1662,1407849,0,1693,6364.215643644333
428,2370610,40.04263162612915,21911,209325.0,0,False,1663,1413454,0,1694,6395.323935508728
435,2578267,43.56885552406311,23764,207287.5,6,False,1664,1444769,0,1695,6584.564992904663
441,2756243,46.519505739212036,25343,203875.0,5,False,1665,1470068,0,1696,6724.591168642044
443,2795492,47.17008590698242,25709,202675.0,1,False,1666,1476180,0,1697,6756.891256570816
444,2841492,47.943305015563965,26128,203275.0,0,False,1667,1483527,0,1698,6795.3356075286865
3767,71762363,1515.1526441574097,846594,204475.0,3322,True,1667,15683010,0,1698,79398.00033140182
