cycle_times,total_bitmap_size,total_execution_time,execution_entry_count,total_score,no_new_coverage_cycle_times,exploration_mode,last_fuzz_finds_count,last_fuzz_crash_count,last_fuzz_timeout_count,bitmap_size,program_run_time
162,36690448,328.2107605934143,280694,204131.25,0,False,405,0,0,1202,1438.4541614055634
162,36723083,328.55843591690063,280995,204131.25,0,False,406,0,0,1203,1439.9650630950928
162,36827521,329.4989740848541,281812,205731.25,0,False,407,0,0,1205,1444.0666432380676
163,37257918,333.396347284317,285177,205531.25,0,False,408,0,0,1206,1460.9795954227448
163,37294761,333.7143301963806,285450,205631.25,0,False,409,0,0,1208,1462.3516964912415
164,37434261,335.0001347064972,286574,205831.25,0,False,410,0,0,1210,1468.007758140564
165,37816852,338.64675307273865,289673,204431.25,0,False,411,0,0,1211,1484.6024680137634
165,37893010,339.3315043449402,290280,206431.25,0,False,412,0,0,1212,1487.619562625885
165,37923850,339.6201984882355,290522,207231.25,0,False,413,0,0,1215,1488.8382139205933
165,38074724,340.8931212425232,291633,210431.25,0,False,414,0,0,1216,1494.456799507141
165,38223992,342.34196758270264,292847,210931.25,0,False,415,0,0,1217,1500.7537755966187
166,38558988,345.4665493965149,295398,212731.25,0,False,416,0,0,1222,1514.402405500412
167,38765751,347.3697781562805,296999,213331.25,0,False,417,0,0,1230,1522.657722711563
167,38777340,347.48414635658264,297107,214131.25,0,False,418,0,0,1232,1523.1814241409302
169,39555009,354.57926058769226,303187,215331.25,1,False,419,0,0,1234,1553.8452382087708
169,39574463,354.7616922855377,303348,214456.25,1,False,420,0,0,1235,1554.6472051143646
169,39756621,356.40043663978577,304751,215256.25,1,False,421,0,0,1236,1561.9060084819794
170,40172017,359.9715259075165,307872,218256.25,0,False,422,0,0,1238,1577.4721386432648
170,40188619,360.1172878742218,307993,214456.25,0,False,423,0,0,1239,1578.117126941681
172,40843429,366.3765616416931,312871,213356.25,1,False,424,0,0,1240,1604.4735023975372
172,40915353,367.07586693763733,313415,211631.25,1,False,425,0,0,1241,1607.401358127594
172,40977806,367.73908972740173,313951,212831.25,1,False,426,0,0,1242,1610.2034096717834
173,41335877,371.5793807506561,316745,215231.25,0,False,427,0,0,1244,1625.9564139842987
174,41738640,375.8883192539215,319814,216618.75,0,False,428,0,0,1245,1643.2609615325928
175,42140029,379.65149092674255,322844,214668.75,0,False,429,0,0,1246,1659.2345356941223
175,42213175,380.3611218929291,323467,211418.75,0,False,430,0,0,1247,1662.335976600647
175,42313560,381.22650146484375,324238,211718.75,0,False,431,0,0,1248,1666.1385068893433
177,42984285,387.56871128082275,329396,214918.75,1,False,432,0,0,1252,1693.0772950649261
177,43067118,388.27887177467346,329972,215043.75,1,False,433,0,0,1253,1696.0881271362305
177,43188814,389.582528591156,330973,215718.75,1,False,434,0,0,1254,1701.5308134555817
177,43256200,390.1944944858551,331474,218143.75,1,False,435,0,0,1255,1704.1392993927002
178,43629424,393.3662385940552,334027,217618.75,0,False,436,0,0,1256,1717.5843420028687
178,43822328,395.0635621547699,335383,219618.75,0,False,437,0,0,1257,1724.7208468914032
178,43853171,395.35226607322693,335617,219718.75,0,False,438,0,0,1258,1725.9609761238098
179,44071345,397.4109990596771,337281,222718.75,0,False,439,0,0,1259,1734.6575536727905
180,44803351,403.94497203826904,342723,224518.75,0,False,440,0,0,1260,1763.4759883880615
181,45016438,405.72898745536804,344207,225518.75,0,False,441,0,0,1261,1771.1828289031982
181,45072316,406.179545879364,344583,226818.75,0,False,442,0,0,1263,1773.155727148056
181,45142394,406.7775504589081,345111,229118.75,0,False,443,0,0,1264,1775.780779838562
183,46004623,414.0889661312103,351213,229868.75,1,False,444,0,0,1273,1807.1635410785675
184,46547977,418.64023900032043,355193,228668.75,0,False,445,0,0,1274,1826.9351842403412
184,46639828,419.4303991794586,355874,223168.75,0,False,446,0,0,1276,1830.352914094925
185,47239593,424.74804496765137,360045,222718.75,0,False,447,0,0,1277,1853.5107724666595
186,47475405,426.8497591018677,361820,219568.75,0,False,448,0,0,1278,1862.6461262702942
188,48356016,434.29970264434814,368099,221568.75,1,False,449,0,0,1282,1895.334971666336
188,48432902,434.8971281051636,368623,221668.75,1,False,450,0,0,1283,1897.970556974411
188,48618696,436.55463099479675,369919,221318.75,1,False,451,0,0,1284,1904.8800361156464
188,48734183,437.5137748718262,370730,223343.75,1,False,452,0,0,1285,1909.0094714164734
190,49403761,443.8774371147156,375475,224543.75,1,False,453,0,0,1286,1936.5626573562622
191,49862971,447.7774438858032,378617,224243.75,0,False,454,0,0,1287,1953.1179196834564
191,50204856,450.8055520057678,381166,227043.75,0,False,455,0,0,1292,1965.9213201999664
192,50245462,451.11048698425293,381412,225393.75,0,False,456,0,0,1293,1967.198264837265
193,51028970,458.1318006515503,387021,226593.75,0,False,457,0,0,1294,1996.3801572322845
193,51115942,458.8438603878021,387582,227193.75,0,False,458,0,0,1295,1999.414378643036
193,51204543,459.6263618469238,388208,230593.75,0,False,459,0,0,1296,2002.6080412864685
194,51245088,459.9796094894409,388494,231393.75,0,False,460,0,0,1297,2004.0739827156067
194,51460276,461.83386993408203,389973,235393.75,0,False,461,0,0,1298,2011.6748278141022
195,51878791,465.42817640304565,392800,233193.75,0,False,462,0,0,1300,2026.536241054535
196,52323995,469.0069499015808,395693,227643.75,0,False,463,0,0,1302,2041.7235078811646
196,52604088,471.3183968067169,397582,230043.75,0,False,464,0,0,1303,2051.3070657253265
196,52688264,471.9801836013794,398131,230543.75,0,False,465,0,0,1304,2054.054555416107
198,53499164,478.0712330341339,403112,234543.75,1,False,466,0,0,1305,2079.4949769973755
199,54081766,482.773241519928,406982,236043.75,0,False,467,0,0,1306,2099.1851692199707
199,54373574,484.9463791847229,408795,237393.75,0,False,468,0,0,1307,2108.3466477394104
